1497661290.53 1497661288.49 2.04098939896
1497661291.54 1497661289.49 2.05860447884
1497661292.55 1497661290.49 2.06440830231
1497661293.56 1497661291.49 2.06969332695
1497661294.56 1497661292.49 2.07617926598
1497661295.61 1497661293.49 2.12192630768
1497661296.67 1497661294.49 2.1826634407
1497661297.76 1497661295.49 2.27506637573
1497661298.84 1497661296.49 2.35125231743
1497661299.84 1497661297.49 2.35738825798
1497661300.85 1497661298.49 2.36372733116
1497661301.85 1497661299.49 2.36886239052
1497661302.86 1497661300.49 2.37431931496
1497661303.86 1497661301.49 2.3792784214
1497661304.87 1497661302.49 2.38446426392
1497661305.87 1497661303.49 2.38909435272
1497661306.88 1497661304.49 2.39419341087
1497661307.94 1497661306.49 1.45906829834
1497661308.95 1497661307.49 1.46761536598
1497661309.96 1497661308.49 1.47301626205
1497661310.96 1497661309.49 1.47746229172
1497661311.98 1497661310.49 1.48996734619
1497661312.98 1497661311.49 1.49810838699
1497661313.99 1497661312.49 1.50281238556
1497661314.99 1497661313.49 1.50799942017
1497661316.01 1497661314.49 1.52194833755
1497661317.01 1497661315.49 1.52564430237
1497661318.02 1497661316.49 1.53035926819
1497661319.02 1497661317.49 1.53627038002
1497661320.03 1497661318.49 1.54174947739
1497661321.03 1497661319.49 1.54914236069
1497661322.04 1497661320.49 1.55535244942
1497661323.05 1497661321.49 1.55973148346
1497661324.05 1497661322.49 1.56725645065
1497661325.06 1497661323.49 1.57396626472
1497661326.06 1497661324.49 1.57834744453
1497661327.08 1497661325.49 1.59303927422
1497661328.08 1497661326.49 1.59716629982
1497661329.09 1497661327.49 1.60181331635
1497661330.09 1497661328.49 1.60871529579
1497661331.1 1497661329.49 1.61772227287
1497661332.11 1497661330.49 1.6226234436
1497661333.12 1497661331.49 1.631711483
1497661334.12 1497661332.49 1.63613247871
1497661335.13 1497661333.49 1.64093136787
1497661336.13 1497661334.49 1.64833641052
1497661337.14 1497661335.49 1.65764737129
1497661338.15 1497661336.49 1.66254544258
1497661339.15 1497661337.49 1.6678853035
1497661340.16 1497661338.49 1.67294049263
1497661341.17 1497661339.49 1.68207240105
1497661342.18 1497661340.49 1.69058036804
1497661343.18 1497661341.49 1.69605231285
1497661344.19 1497661342.49 1.70025634766
1497661345.19 1497661343.49 1.70688939095
1497661346.2 1497661344.49 1.71225237846
1497661347.21 1497661345.49 1.71980834007
1497661348.21 1497661346.49 1.72499537468
1497661349.22 1497661347.49 1.73013830185
1497661350.22 1497661348.49 1.73582744598
1497661351.23 1497661349.49 1.74113345146
1497661352.23 1497661350.49 1.74567437172
1497661353.24 1497661351.49 1.75174832344
1497661354.24 1497661352.49 1.75725436211
1497661355.25 1497661353.49 1.76284837723
1497661356.27 1497661354.49 1.78472328186
1497661357.28 1497661355.49 1.79052233696
1497661358.28 1497661356.49 1.79624843597
1497661359.29 1497661357.49 1.80058836937
1497661360.29 1497661358.49 1.80548930168
1497661361.3 1497661359.49 1.81061434746
1497661362.31 1497661360.49 1.8211824894
1497661363.39 1497661361.49 1.89984345436
1497661364.4 1497661362.49 1.91858935356
1497661365.41 1497661363.49 1.92701840401
1497661366.42 1497661364.49 1.93211746216
1497661367.42 1497661365.49 1.93779826164
1497661368.43 1497661366.49 1.94308543205
1497661369.43 1497661367.49 1.94848132133
1497661370.44 1497661368.49 1.95715332031
1497661371.45 1497661369.49 1.96503543854
1497661372.46 1497661370.49 1.97153139114
1497661373.47 1497661371.49 1.98303627968
1497661374.48 1497661372.49 1.98974132538
1497661375.49 1497661373.49 2.00187730789
1497661376.49 1497661374.49 2.00703048706
1497661377.5 1497661375.49 2.01182341576
1497661378.5 1497661376.49 2.0170314312
1497661379.51 1497661377.49 2.02278542519
1497661380.51 1497661378.49 2.02815127373
1497661381.52 1497661379.49 2.03325939178
1497661382.53 1497661380.49 2.0409693718
1497661383.53 1497661381.49 2.04663133621
1497661384.54 1497661382.49 2.05358839035
1497661385.55 1497661383.49 2.06783342361
1497661386.56 1497661384.49 2.07664227486
1497661387.57 1497661385.49 2.08698248863
1497661388.59 1497661386.49 2.10028028488
1497661389.59 1497661387.49 2.10574531555
1497661390.6 1497661388.49 2.11771035194
1497661391.61 1497661389.49 2.12370729446
1497661392.62 1497661390.49 2.13021945953
1497661393.63 1497661391.49 2.14192032814
1497661394.63 1497661392.49 2.14848947525
1497661395.64 1497661393.49 2.15368938446
1497661396.65 1497661394.49 2.16031646729
1497661397.65 1497661395.49 2.16546344757
1497661398.66 1497661396.49 2.17595529556
1497661399.67 1497661397.49 2.18687033653
1497661400.68 1497661398.49 2.19381427765
1497661401.72 1497661399.49 2.23928141594
1497661402.74 1497661400.49 2.25374531746
1497661403.74 1497661401.49 2.25885844231
1497661404.75 1497661402.49 2.26426649094
1497661405.76 1497661403.49 2.26942133904
